"file","cell","macrophage","vsmc","endothelial","fibroblast","t_nk","b_cell","mast","major_cell_type","top_score","second_score","detected_genes","counts","mt_fraction","sc_cluster","PC1","PC2","PC3","PC4","PC5"
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D05",-0.85250310204889,0.466033945656753,-0.244287748015555,0.605756090245276,0.00245058536396782,-0.164427349634607,-0.167722946815931,"fibroblast",0.605756090245276,0.466033945656753,7531,236619,0.0203238116972855,"C10",14.4565594984243,-3.03371964763669,-1.74751321553424,-3.19843717930766,0.141660776840317
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D06",-0.85476302488329,0.48206513702956,-0.0624102779786797,1.16896283166759,-0.131629716800836,-0.114297882115582,-0.167722946815931,"fibroblast",1.16896283166759,0.48206513702956,11166,556538,0.0198908250649551,"C10",16.7179056489985,4.73429664817362,-9.485573930823,-8.61744760442406,0.596636927919484
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D07",-0.632568110464162,0.0998783602404236,-0.217323444565996,1.0405523570363,-0.0969820826161981,0.751633073384986,-0.167722946815931,"fibroblast",1.0405523570363,0.751633073384986,7209,374061,0.0229213951735145,"C10",14.4190955719851,-1.968416002998,-4.98150350036968,-10.0093991899047,-2.74715730388997
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D08",-0.886290826982071,0.646774341403696,0.129488561869993,0.762137079708125,0.448401254785091,-0.111169405862534,-0.167722946815931,"fibroblast",0.762137079708125,0.646774341403696,9929,728280,0.0138339649585324,"C10",18.7678722758387,2.61804750788054,-8.65751207884475,-3.34067040714246,-1.68290240276542
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D09",-0.871237665620479,0.439186238441715,-0.183972755733122,1.10191201216158,-0.131629716800836,-0.234255417860381,-0.167722946815931,"fibroblast",1.10191201216158,0.439186238441715,8834,364023,0.0183834537927549,"C10",15.9649947074033,0.947315977355377,-5.55986192261854,-10.6227996592804,0.878190962163175
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D10",-0.921769635906981,0.949254814732835,0.00912520900056541,0.556185647323181,-0.131629716800836,-0.192896713590598,-0.167722946815931,"vsmc",0.949254814732835,0.556185647323181,7716,482804,0.0207144099883182,"C2",18.4442631386233,-0.328728005889252,-4.18709545582064,4.43627743190491,-1.7022244023456
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D11",-0.920681150001358,0.640503751177425,-0.0181695017350275,1.65705186272377,-0.0843266127668511,-0.0837932592075414,-0.167722946815931,"fibroblast",1.65705186272377,0.640503751177425,8491,226559,0.0250751459884622,"C10",18.7489545895288,-1.872336714328,-6.32833633750184,-4.20181707380233,-1.43237535808638
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D12",-0.848975069789892,1.05167160091406,0.122928868154809,0.479693569410522,-0.131629716800836,-0.233629442757439,-0.167722946815931,"vsmc",1.05167160091406,0.479693569410522,8451,551043,0.0145487738706417,"C10",17.2065974059071,1.26231625538261,-4.89125417427288,-1.10110248354344,-1.56613965180973
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D15",-0.9136806233514,0.595597549616323,0.0910150381208412,1.04206421531646,-0.131629716800836,-0.124960643644238,-0.167722946815931,"fibroblast",1.04206421531646,0.595597549616323,8050,218303,0.0252813749696523,"C10",18.4230593760959,-0.652955513908398,-4.9224724692639,-3.98204937627102,-3.84182630522402
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D16",-0.640234986493039,0.752724818619606,0.000849235908413666,0.486702011560056,-0.0546463528195912,-0.233666904087561,-0.167722946815931,"vsmc",0.752724818619606,0.486702011560056,6501,279606,0.0423810647840175,"C8",13.8984600976223,-1.26870073405198,0.1800144682093,-4.11854428780356,0.560862690089113
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D19",-0.832022564916192,0.595614109557427,0.0957467821006258,1.23534433148615,-0.131629716800836,-0.0320820232690228,0.10302907377518,"fibroblast",1.23534433148615,0.595614109557427,8590,359414,0.0209340760237498,"C10",16.7378212992452,1.89646218310753,-7.85141148792549,-9.27347847529489,0.740256697246212
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D20",-0.913231925806906,0.345777577227962,-0.244213638270759,-0.00658862291674118,-0.111716094208003,-0.233623328929744,-0.167722946815931,"vsmc",0.345777577227962,-0.00658862291674118,4363,274866,0.0291851302089018,"C7",11.7914717907796,-13.9868419488502,11.290330462404,1.26190245480576,-0.909910321015386
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D21",-0.892348711129986,0.116871827541596,-0.237280977153577,1.54004020394096,-0.131629716800836,-0.216321391857991,-0.167722946815931,"fibroblast",1.54004020394096,0.116871827541596,10393,553796,0.0237036742771707,"C10",14.2279729008995,2.33151820867785,-6.0229769744115,-10.7127519117929,-0.405714590451995
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D23",-0.818685492381977,0.326985541075931,-0.0833723620535814,1.01217676222371,-0.131629716800836,-0.236239189227618,-0.167722946815931,"fibroblast",1.01217676222371,0.326985541075931,8881,620196,0.0155773336171146,"C10",14.2044961999798,5.43778480011488,-8.802108075458,-6.43714863121677,1.96177390218169
"GSM8121904_athero_human_11.txt.gz","Plate_177s_D24",-0.925695064858038,1.63421488940724,-0.252445670190138,0.332613071837068,-0.0572186418933789,-0.236239189227618,-0.167722946815931,"vsmc",1.63421488940724,0.332613071837068,4200,70000,0.0479571428571429,"C2",17.8151644983336,-8.58010617144123,1.49762346625226,2.68242278099636,0.367650742280366
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E01",-0.885074015379739,0.301007690949701,-0.165771784376355,0.893291514959787,-0.131629716800836,-0.233481650245215,-0.167722946815931,"fibroblast",0.893291514959787,0.301007690949701,9747,520980,0.0216399861798917,"C10",16.1956675516626,0.819844723967122,-5.93664741388531,-8.25046124007668,-0.872673848731512
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E02",-0.903543680596695,0.232248257616954,-0.252445670190138,1.77297085788998,-0.131629716800836,-0.0518768618776984,-0.167722946815931,"fibroblast",1.77297085788998,0.232248257616954,5241,82378,0.0797178858433077,"C7",13.6049395513592,-2.92726478070664,1.56615999467677,-10.2964794111244,0.677092002231101
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E03",-0.920934867492429,1.0625957839562,0.0411235466260688,0.545212484940692,-0.131629716800836,-0.195503728539596,-0.167722946815931,"vsmc",1.0625957839562,0.545212484940692,8831,403650,0.0210033444816053,"C10",16.0232382327766,0.271181189917324,-6.29202604060493,-2.24911138420232,-0.536802573929561
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E04",-0.821686429157792,0.482142936644236,-0.243831712518837,0.828209129246779,-0.131629716800836,-0.236239189227618,1.38784367686739,"mast",1.38784367686739,0.828209129246779,6910,262460,0.0271469938276309,"C7",16.5714126380811,-7.16748273657747,-1.75172713684497,-3.60265070471348,-4.05386277476739
"GSM8121904_athero_human_11.txt.gz","Plate_177s_E05",-0.839263494175458,0.152109221057794,-0.133881491605996,1.27799398150508,0.454109342470728,-0.154308308871564,-0.167722946815931,"fibroblast",1.27799398150508,0.454109342470728,7185,169691,0.00412514511671214,"C10",13.0642013719728,1.13864038078162,-5.84120567844314,-10.7428649980597,1.35888912648333
