"file","cell","group","major_cell_type","subcluster","macrophage_score","efferocytosis_score","noncontractile_vsmc_score"
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L05","asymptomatic","macrophage","macrophage_S2",0.506442037903186,-0.0377764736617006,-0.403986603081135
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L07","asymptomatic","macrophage","macrophage_S2",0.774759385142404,-0.206666613957023,-0.359191980941982
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L08","asymptomatic","macrophage","macrophage_S3",1.01427674956703,0.186291525990094,-0.115215106710506
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L09","asymptomatic","macrophage","macrophage_S3",0.256582203520813,0.00636183890652416,-0.251600342255161
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L11","asymptomatic","macrophage","macrophage_S3",0.969415647604841,0.375146890620233,0.014976557805014
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L17","asymptomatic","macrophage","macrophage_S2",0.991679713686113,-0.216094565965949,-0.539741730534579
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L19","asymptomatic","macrophage","macrophage_S2",1.3901377273005,0.264291123769466,-0.556941472074006
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L23","asymptomatic","macrophage","macrophage_S2",0.92785874045629,0.402718974482952,-0.308121037484535
"GSM8121896_athero_human_3.txt.gz","Plate_547s_L24","asymptomatic","macrophage","macrophage_S1",1.14021905402792,0.628229497611155,0.00775575905966143
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M01","asymptomatic","macrophage","macrophage_S2",0.750414630543082,-0.0962774905346118,-0.603177807317842
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M02","asymptomatic","macrophage","macrophage_S3",0.720207974958914,0.0232111717826278,-0.262311122381579
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M03","asymptomatic","macrophage","macrophage_S2",0.584507777579083,0.00665223777634481,-0.354509298418188
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M05","asymptomatic","macrophage","macrophage_S2",1.27545618402665,0.0220370289756109,-0.467137903631618
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M06","asymptomatic","macrophage","macrophage_S2",0.68220966289426,-0.254517272580737,-0.37119024355032
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M07","asymptomatic","macrophage","macrophage_S2",1.25375200749394,0.0391801013974342,-0.558915460370499
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M08","asymptomatic","macrophage","macrophage_S2",1.29083615786524,0.354579146275233,-0.687151098492609
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M09","asymptomatic","macrophage","macrophage_S2",0.803475551121447,0.160384345172584,-0.467685788983873
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M11","asymptomatic","macrophage","macrophage_S2",0.529556274050708,-0.325817268976295,-0.419582254714245
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M14","asymptomatic","macrophage","macrophage_S3",0.654524407464682,0.55982749857706,-0.246257298237915
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M16","asymptomatic","macrophage","macrophage_S2",1.50353229370904,0.393538356472718,-0.356483304233282
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M17","asymptomatic","macrophage","macrophage_S2",0.114480270640434,-0.372478351739104,-0.44323454587558
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M18","asymptomatic","macrophage","macrophage_S2",0.801627557374466,0.137313418822862,-0.369142001355368
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M19","asymptomatic","macrophage","macrophage_S2",1.45111327202573,0.165250431204335,-0.479214882992774
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M23","asymptomatic","macrophage","macrophage_S2",1.14988319075602,-0.0990755124473353,-0.241754355206362
"GSM8121896_athero_human_3.txt.gz","Plate_547s_M24","asymptomatic","macrophage","macrophage_S1",1.44531938675595,0.824372894352079,-0.0621352620374504
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N01","asymptomatic","macrophage","macrophage_S2",0.992565852366997,-0.0431268088062936,-0.402707633484697
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N02","asymptomatic","macrophage","macrophage_S3",1.04319892653272,0.188319550794347,-0.173275509183293
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N04","asymptomatic","macrophage","macrophage_S3",0.820702310666754,0.585384868806363,-0.12359991305363
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N09","asymptomatic","macrophage","macrophage_S2",1.20445008729275,0.546400407254168,-0.505752732583749
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N10","asymptomatic","macrophage","macrophage_S2",0.499119643127781,-0.214313772661488,-0.439529371993136
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N12","asymptomatic","macrophage","macrophage_S2",0.474607613997545,0.120579795282274,-0.598672595869654
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N13","asymptomatic","macrophage","macrophage_S2",0.988402382675604,0.194238351159347,-0.279334463079498
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N14","asymptomatic","macrophage","macrophage_S2",0.891790532979914,0.0262067216753974,-0.548390387943799
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N15","asymptomatic","macrophage","macrophage_S2",0.707647424598185,0.0677762037291372,-0.634091087271974
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N17","asymptomatic","macrophage","macrophage_S2",1.01457470152886,0.188131915468359,-0.26766510759344
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N18","asymptomatic","macrophage","macrophage_S3",0.640839996145849,-0.0668940250339819,-0.0791195718723748
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N19","asymptomatic","macrophage","macrophage_S3",0.999504282603368,0.207309349032798,-0.194740675114915
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N20","asymptomatic","macrophage","macrophage_S3",0.672563542762472,0.340013882265171,-0.153719331661995
"GSM8121896_athero_human_3.txt.gz","Plate_547s_N24","asymptomatic","macrophage","macrophage_S2",1.14037064783649,0.151987903056148,-0.473265582609776
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O02","asymptomatic","macrophage","macrophage_S2",1.32558809695288,0.387379572367369,-0.554984020131804
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O03","asymptomatic","macrophage","macrophage_S3",0.420408678263941,-0.110838387013994,-0.0473210548571574
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O04","asymptomatic","macrophage","macrophage_S2",1.31025166917988,0.263355485549541,-0.487605937921914
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O05","asymptomatic","macrophage","macrophage_S2",0.449098269039792,0.0451361168496102,-0.38187027132557
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O07","asymptomatic","macrophage","macrophage_S2",1.33605465934242,0.296757287481214,-0.588414655987494
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O08","asymptomatic","macrophage","macrophage_S2",1.40419951558223,0.193953632867282,-0.605992675656268
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O09","asymptomatic","macrophage","macrophage_S2",1.35838417851575,0.258850043029187,-0.498645387162735
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O10","asymptomatic","macrophage","macrophage_S3",0.484904847252408,0.314401242824064,0.248029815634309
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O11","asymptomatic","macrophage","macrophage_S3",0.361665268605419,0.582373873608664,-0.114159772080125
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O12","asymptomatic","macrophage","macrophage_S2",1.44679444433848,0.414139679781111,-0.607628131070067
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O14","asymptomatic","macrophage","macrophage_S2",0.790246369996963,0.554753881117113,-0.461829222763983
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O15","asymptomatic","macrophage","macrophage_S2",1.24771886770996,-0.0835290623854398,-0.255020688907219
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O17","asymptomatic","macrophage","macrophage_S2",1.15447487765964,0.236064291801336,-0.387857411286054
"GSM8121896_athero_human_3.txt.gz","Plate_547s_O22","asymptomatic","macrophage","macrophage_S2",0.956582616781014,-0.154321656055239,-0.666786442962486
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P01","asymptomatic","macrophage","macrophage_S2",0.979112143235208,0.442427505809595,-0.425218460851545
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P03","asymptomatic","macrophage","macrophage_S3",1.05564465031064,0.102665745730717,-0.221678524326997
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P05","asymptomatic","macrophage","macrophage_S2",1.21510851670454,-0.0868053094646341,-0.323698479775349
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P06","asymptomatic","macrophage","macrophage_S2",1.18397116733825,0.434818024218523,-0.26659488867435
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P09","asymptomatic","macrophage","macrophage_S2",1.41496332664518,0.473732293574497,-0.429564673851146
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P13","asymptomatic","macrophage","macrophage_S2",0.705626785825454,0.274382344814966,-0.54808996698822
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P14","asymptomatic","macrophage","macrophage_S2",0.732131285639378,0.149779139700066,-0.354274121343452
"GSM8121896_athero_human_3.txt.gz","Plate_547s_P15","asymptomatic","macrophage","macrophage_S3",0.633489575496772,0.349377714485402,0.075756371743784
"GSM8121897_athero_human_4.txt.gz","Plate_553s_A08","symptomatic","macrophage","macrophage_S2",1.86672175454402,0.762208860864626,-1.26499555150836
"GSM8121897_athero_human_4.txt.gz","Plate_553s_C10","symptomatic","macrophage","macrophage_S1",2.47511012132349,0.285637209460791,-0.445911304082355
"GSM8121897_athero_human_4.txt.gz","Plate_553s_D14","symptomatic","macrophage","macrophage_S2",2.49780628868998,-0.0552768478290992,-0.961482283000925
"GSM8121897_athero_human_4.txt.gz","Plate_553s_D16","symptomatic","macrophage","macrophage_S1",2.56192103641028,0.470982262001115,-0.141094128595484
"GSM8121897_athero_human_4.txt.gz","Plate_553s_E08","symptomatic","macrophage","macrophage_S1",2.15934564018649,0.637583888086421,-0.614931581980064
"GSM8121897_athero_human_4.txt.gz","Plate_553s_E21","symptomatic","macrophage","macrophage_S2",2.61312208080024,0.392994011709715,-0.877637858375437
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F06","symptomatic","macrophage","macrophage_S1",2.51306638280857,0.75032314927961,-0.943904031045849
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F10","symptomatic","macrophage","macrophage_S1",2.3146244581062,0.701159479754599,-0.314080117977342
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F13","symptomatic","macrophage","macrophage_S1",2.13479425867997,0.869251780255645,-0.513162107282365
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F14","symptomatic","macrophage","macrophage_S2",2.22899792947071,0.315706225368271,-0.504345416418718
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F23","symptomatic","macrophage","macrophage_S2",2.47880067713542,-0.0788672747451226,-0.829093706881515
"GSM8121897_athero_human_4.txt.gz","Plate_553s_F24","symptomatic","macrophage","macrophage_S2",1.72935073117225,0.521674270334458,-1.44921760187834
"GSM8121897_athero_human_4.txt.gz","Plate_553s_G01","symptomatic","macrophage","macrophage_S2",1.60106492457438,0.136153527243949,-0.557683893489282
"GSM8121897_athero_human_4.txt.gz","Plate_553s_G02","symptomatic","macrophage","macrophage_S2",1.37727251401382,0.109870137628226,-0.732261826100337
"GSM8121897_athero_human_4.txt.gz","Plate_553s_G03","symptomatic","macrophage","macrophage_S1",2.62175061936137,0.399930188444009,-0.516642765446221
"GSM8121897_athero_human_4.txt.gz","Plate_553s_G04","symptomatic","macrophage","macrophage_S2",2.15471923846465,0.0821157882627896,-0.594550733593255
"GSM8121897_athero_human_4.txt.gz","Plate_553s_G07","symptomatic","macrophage","macrophage_S1",2.48330236141039,0.552056184102871,-0.735606465052116
"GSM8121897_athero_human_4.txt.gz","Plate_553s_H03","symptomatic","macrophage","macrophage_S1",1.65260823111329,0.6407648831389,-0.49695517998695
"GSM8121897_athero_human_4.txt.gz","Plate_553s_H04","symptomatic","macrophage","macrophage_S2",0.951963846509773,0.260103298079476,-1.22732961759987
"GSM8121897_athero_human_4.txt.gz","Plate_553s_H10","symptomatic","macrophage","macrophage_S1",2.20768088149104,0.62238165704279,-0.561739293862236
"GSM8121897_athero_human_4.txt.gz","Plate_553s_H16","symptomatic","macrophage","macrophage_S1",2.52016467276402,0.77670296611965,-0.0961873039010835
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I01","symptomatic","macrophage","macrophage_S1",2.27227354789915,0.732847363051059,-0.00388335611635941
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I02","symptomatic","macrophage","macrophage_S1",2.11913777491478,0.753792213045062,0.346872030218183
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I03","symptomatic","macrophage","macrophage_S1",2.39465291968434,0.893650293843962,-0.455265610124725
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I04","symptomatic","macrophage","macrophage_S1",2.26130329719,0.837715222743038,-0.132274230426192
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I05","symptomatic","macrophage","macrophage_S2",1.50055138729904,0.451271363332958,-0.804090544390711
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I06","symptomatic","macrophage","macrophage_S1",2.07235704878901,0.841785457200985,-0.520195959837789
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I09","symptomatic","macrophage","macrophage_S2",1.75636818819713,0.669169510331189,-1.20827268479405
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I14","symptomatic","macrophage","macrophage_S1",2.30304372815167,0.874893349615972,-0.0868703461593106
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I16","symptomatic","macrophage","macrophage_S1",2.10370226677225,0.662014234231094,0.428520602316329
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I22","symptomatic","macrophage","macrophage_S1",2.11196319631915,0.779672731591091,-0.366703962031551
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I23","symptomatic","macrophage","macrophage_S1",2.05929983788262,0.556249053824478,-0.106453157226956
"GSM8121897_athero_human_4.txt.gz","Plate_553s_I24","symptomatic","macrophage","macrophage_S1",2.30957071543695,0.938048632561768,-0.930968867896733
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J03","symptomatic","macrophage","macrophage_S2",1.30932584163189,-0.258330486369948,-0.500878980958142
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J06","symptomatic","macrophage","macrophage_S2",2.13716462419055,0.215822688697642,-1.00784218954665
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J09","symptomatic","macrophage","macrophage_S2",0.91288868877238,0.562328810693519,-0.737766800807538
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J10","symptomatic","macrophage","macrophage_S2",2.13392816144733,0.0950765185672451,-0.505202726578345
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J14","symptomatic","macrophage","macrophage_S1",2.18634079653419,0.31774918809985,0.171433345818524
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J16","symptomatic","macrophage","macrophage_S1",2.59293191912929,1.19916085573713,-0.0748340943077218
"GSM8121897_athero_human_4.txt.gz","Plate_553s_J24","symptomatic","macrophage","macrophage_S1",2.51989116998572,0.779062322659167,-0.424598036927365
"GSM8121897_athero_human_4.txt.gz","Plate_553s_K04","symptomatic","macrophage","macrophage_S2",2.49220020345944,0.25099695238133,-1.15294731032721
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L01","symptomatic","macrophage","macrophage_S1",2.05920862594571,0.492958175462203,-0.462741906180961
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L06","symptomatic","macrophage","macrophage_S2",1.58084696128542,0.0623606663005925,-0.222470668155838
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L07","symptomatic","macrophage","macrophage_S2",2.05525881215443,0.31177915917453,-0.939750308897499
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L09","symptomatic","macrophage","macrophage_S1",2.06905582479583,0.713659733820916,-0.136040722509188
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L10","symptomatic","macrophage","macrophage_S1",2.0855719805738,0.774163989053286,0.230128327389116
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L14","symptomatic","macrophage","macrophage_S1",2.20062763285123,0.165981936877215,0.0542793902328522
"GSM8121897_athero_human_4.txt.gz","Plate_553s_L18","symptomatic","macrophage","macrophage_S1",1.71408938155338,0.760420359630387,-0.686100189287252
"GSM8121897_athero_human_4.txt.gz","Plate_553s_M10","symptomatic","macrophage","macrophage_S1",2.38716119694346,0.666688628936335,0.129843590434663
"GSM8121897_athero_human_4.txt.gz","Plate_553s_N07","symptomatic","macrophage","macrophage_S2",2.76777405646339,-0.17908583698153,-1.10268416905379
"GSM8121897_athero_human_4.txt.gz","Plate_553s_N14","symptomatic","macrophage","macrophage_S3",0.386551394590912,0.037696984600728,-0.223843306155149
"GSM8121897_athero_human_4.txt.gz","Plate_553s_O07","symptomatic","macrophage","macrophage_S2",1.41479350749921,0.296844465194978,-0.853620911847175
"GSM8121897_athero_human_4.txt.gz","Plate_553s_P07","symptomatic","macrophage","macrophage_S2",2.30896027274008,0.150610157472349,-0.969863469934171
"GSM8121898_athero_human_5.txt.gz","Plate_555s_P18","asymptomatic","macrophage","macrophage_S1",4.22371109235291,0.518408325430745,-0.132638118717535
"GSM8121898_athero_human_5.txt.gz","Plate_554s_A06","asymptomatic","macrophage","macrophage_S1",5.02139328266257,1.80157271072289,-0.632611873308266
"GSM8121898_athero_human_5.txt.gz","Plate_554s_B04","asymptomatic","macrophage","macrophage_S3",0.934390767111603,0.462713656084694,0.201826642775476
"GSM8121898_athero_human_5.txt.gz","Plate_554s_E09","asymptomatic","macrophage","macrophage_S1",6.24577663388613,1.06264351766861,-0.497637761965363
"GSM8121898_athero_human_5.txt.gz","Plate_554s_G02","asymptomatic","macrophage","macrophage_S1",6.08414155735141,1.0845645209508,0.547037125851708
"GSM8121898_athero_human_5.txt.gz","Plate_554s_M11","asymptomatic","macrophage","macrophage_S1",4.22877590286943,1.99974826276138,0.0442821310741379
"GSM8121898_athero_human_5.txt.gz","Plate_554s_P24","asymptomatic","macrophage","macrophage_S2",0.344049287790773,0.5638685208388,-0.598695608795642
"GSM8121899_athero_human_6.txt.gz","Plate_096_A02","symptomatic","macrophage","macrophage_S1",10.5256284154348,3.68658312056684,-0.137641141031578
"GSM8121899_athero_human_6.txt.gz","Plate_096_G09","symptomatic","macrophage","macrophage_S2",1.44275133957461,-0.210581744089221,-0.136804497436111
"GSM8121899_athero_human_6.txt.gz","Plate_096_K06","symptomatic","macrophage","macrophage_S3",-0.125360936925853,-0.0280037777765458,-0.268616274757517
"GSM8121899_athero_human_6.txt.gz","Plate_096_M22","symptomatic","macrophage","macrophage_S1",4.44304139314452,1.91610869601004,1.96910886570005
"GSM8121899_athero_human_6.txt.gz","Plate_096_P24","symptomatic","macrophage","macrophage_S1",0.766756410782674,1.033760263446,0.0227595770971419
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A02Plate_20_101s_A02_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.60226817683091,-0.264461356868163,-0.390893446358669
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A04Plate_20_101s_A04_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.40208038688163,-0.209615378416601,-0.630186028269021
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A06Plate_20_101s_A06_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.48842930918773,1.09502548391308,-0.545510926918985
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A07Plate_20_101s_A07_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.3774973603085,0.012217547273304,-0.553549596488003
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A11Plate_20_101s_A11_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.92909212693766,0.09374827634786,-0.614085945867783
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A14Plate_20_101s_A14_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.53931320012359,-0.120211519604535,-0.607617501103018
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A17Plate_20_101s_A17_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.75764823235801,0.468127857453094,-0.618922658984275
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_A19Plate_20_101s_A19_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.63396644266443,-0.0486655937894063,-0.439101482784065
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B02Plate_20_101s_B02_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.62716668322549,0.199304272640046,-0.238270760211814
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B10Plate_20_101s_B10_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.08572506237826,1.51897328479708,-0.394083921074086
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B12Plate_20_101s_B12_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.31541921052763,0.0869211030629335,-0.521956153247299
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B17Plate_20_101s_B17_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.34075602249385,0.0425596461243454,-0.444495177471986
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B18Plate_20_101s_B18_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S3",1.28306650414018,0.244086113068547,-0.119731356827515
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_B21Plate_20_101s_B21_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.30106519897834,-0.414279985733595,-0.599877132839762
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C01Plate_20_101s_C01_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.4527945299919,-0.298195419653027,-0.370158500607055
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C04Plate_20_101s_C04_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.29373032839726,-0.186971460689016,-0.544801557108235
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C05Plate_20_101s_C05_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.71480305635501,-0.0569003518239014,-0.380467642581403
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C07Plate_20_101s_C07_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.59298226375361,0.274224314133498,-0.644835626836343
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C10Plate_20_101s_C10_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.29421575381053,-0.252824541325097,-0.625319112585757
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C15Plate_20_101s_C15_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.5686099045355,0.571096389063088,-0.525767945161791
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C16Plate_20_101s_C16_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.51252357699761,0.0730879731358676,-0.583233667892699
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C17Plate_20_101s_C17_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.42923124968677,1.16515751072987,-0.609633041285913
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C21Plate_20_101s_C21_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.5320355597669,0.596400101968314,-0.221148083993865
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_C24Plate_20_101s_C24_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.64411024606505,0.0645937883203859,-0.622318319741951
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D01Plate_20_101s_D01_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S3",1.49521071723461,0.111833618368882,-0.096970661217743
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D04Plate_20_101s_D04_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.527884555351859,-0.130511165226288,-0.608624952877999
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D05Plate_20_101s_D05_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S3",1.47938093623212,-0.0113935273889691,-0.125918129784751
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D06Plate_20_101s_D06_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.46190816173415,-0.183818914098739,-0.353579447336401
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D07Plate_20_101s_D07_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.53120146351856,-0.16022618307091,-0.201100642992298
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D10Plate_20_101s_D10_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.41662961379156,0.731799040715685,-0.193936081998525
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D17Plate_20_101s_D17_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.72610783917822,-0.202539925169578,-0.459554635094605
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D20Plate_20_101s_D20_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S3",0.300801166239202,-0.433754205159997,-0.160502204824125
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D22Plate_20_101s_D22_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.49762676341644,0.741955775549656,-0.395117071539988
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_D23Plate_20_101s_D23_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.573173876939444,-0.221969595464256,-0.436386519896974
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E01Plate_20_101s_E01_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.38257594468204,-0.179653615591864,-0.613235624349812
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E06Plate_20_101s_E06_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.82092195319577,0.0658841226348372,-0.373850267616299
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E07Plate_20_101s_E07_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",1.04601509705792,-0.119123504014463,-0.27567062740036
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E09Plate_20_101s_E09_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S3",0.735614980658917,0.263894363204771,0.101664752163613
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E13Plate_20_101s_E13_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S1",1.64959122762457,0.698661730554243,-0.563249909438217
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E14Plate_20_101s_E14_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.875719218586122,0.180582136852143,-0.639856293910454
"GSM8121900_athero_human_7.txt.gz","Plate_20_101s_E16Plate_20_101s_E16_accepted_hits_sorted_rm_dup","symptomatic","macrophage","macrophage_S2",0.545463390119186,0.145020105922784,-0.542394074602974
