"file","cell","group","major_cell_type","sc_cluster","PC1","PC2"
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N12","asymptomatic","unassigned","C7",15.2659136865432,-9.14218753966138
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N14","asymptomatic","fibroblast","C10",17.3198790029825,1.95362101100291
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N16","asymptomatic","vsmc","C2",15.2028134165029,-6.47382268064493
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N17","asymptomatic","vsmc","C2",18.3843910848224,-0.701031691248384
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N20","asymptomatic","vsmc","C2",18.8776014027299,0.528214403462839
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N21","asymptomatic","vsmc","C7",13.0690425647548,-9.82435345805901
"GSM8121895_athero_human_2.txt.gz","Plate_171s_N23","asymptomatic","fibroblast","C10",18.2250741627145,-4.01084998744446
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O01","asymptomatic","vsmc","C2",15.8836684772815,-7.89662072458304
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O02","asymptomatic","fibroblast","C10",19.1297667213656,-1.89111530859484
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O03","asymptomatic","vsmc","C2",19.5302479965464,-1.11714060923081
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O04","asymptomatic","unassigned","C10",19.4736045673077,-2.93395703775209
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O05","asymptomatic","fibroblast","C10",17.3374282411189,-0.0663870454226743
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O06","asymptomatic","vsmc","C2",17.7344799491476,-3.53898615197756
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O07","asymptomatic","vsmc","C2",19.22224329749,-3.55404985956904
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O08","asymptomatic","fibroblast","C10",17.1557375604766,1.8900911838925
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O09","asymptomatic","unassigned","C7",11.1047743358963,-11.6265485411438
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O10","asymptomatic","fibroblast","C7",17.5589216563346,-7.74806435867143
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O11","asymptomatic","fibroblast","C10",16.1538781982188,0.530155602032387
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O12","asymptomatic","fibroblast","C10",16.3871638583183,-5.35232067874079
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O13","asymptomatic","vsmc","C2",17.5585567787439,-2.4410647287405
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O15","asymptomatic","unassigned","C10",16.4212131697367,-4.22780888457288
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O16","asymptomatic","vsmc","C2",19.0839144613484,-2.06785859006791
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O18","asymptomatic","fibroblast","C7",15.2980755181704,-6.64578203974947
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O19","asymptomatic","vsmc","C2",19.8656118955093,0.883112379843065
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O20","asymptomatic","unassigned","C7",6.29161346241615,-17.1818455011213
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O21","asymptomatic","vsmc","C2",19.2088751660875,-2.23111873292497
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O22","asymptomatic","fibroblast","C2",17.8860751313324,-2.01102977584776
"GSM8121895_athero_human_2.txt.gz","Plate_171s_O23","asymptomatic","unassigned","C8",10.5750156798133,-6.12197602119041
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P01","asymptomatic","fibroblast","C7",17.8947896481005,-7.18221496829034
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P02","asymptomatic","unassigned","C2",16.3425240303044,-6.33806367336825
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P04","asymptomatic","unassigned","C7",11.6071517681436,-12.211018262628
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P06","asymptomatic","vsmc","C2",16.0985522102237,-8.41173585982911
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P07","asymptomatic","fibroblast","C7",8.53166417843033,-12.5780186531178
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P08","asymptomatic","vsmc","C2",17.862633528035,-0.838330485696413
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P09","asymptomatic","vsmc","C7",13.5140096345376,-9.96302321550703
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P10","asymptomatic","vsmc","C7",15.8068324736385,-7.29841452110922
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P11","asymptomatic","vsmc","C2",18.187288543642,-5.48689274620354
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P12","asymptomatic","vsmc","C7",10.0565180005196,-15.7173858024326
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P13","asymptomatic","vsmc","C2",18.018190622385,-6.62475513959651
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P14","asymptomatic","vsmc","C2",17.4698699289666,-7.41444393851907
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P16","asymptomatic","vsmc","C2",18.3362959429461,-3.26069031209782
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P18","asymptomatic","fibroblast","C2",17.4627165411886,-6.96751479947785
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P19","asymptomatic","fibroblast","C10",20.2976016047057,-0.680663669841012
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P20","asymptomatic","vsmc","C10",17.7510746810527,-3.26239855901001
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P21","asymptomatic","vsmc","C2",18.0335922619111,-8.08687384534039
"GSM8121895_athero_human_2.txt.gz","Plate_171s_P22","asymptomatic","vsmc","C2",17.2920325535836,-2.9237513748002
"GSM8121896_athero_human_3.txt.gz","Plate_545s_A13","asymptomatic","endothelial","C6",3.929755559208,18.6495367325039
"GSM8121896_athero_human_3.txt.gz","Plate_545s_A24","asymptomatic","endothelial","C6",4.26155057002961,21.6299213839029
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B01","asymptomatic","endothelial","C6",3.12901668823849,14.6042287168403
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B08","asymptomatic","endothelial","C6",2.65824610808817,12.6586515837778
"GSM8121896_athero_human_3.txt.gz","Plate_545s_B24","asymptomatic","endothelial","C6",8.50842393057438,17.0469077305061
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C01","asymptomatic","macrophage","C5",-9.98277047463056,4.01232786478168
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C06","asymptomatic","endothelial","C6",3.4806130080464,21.6077995991391
"GSM8121896_athero_human_3.txt.gz","Plate_545s_C16","asymptomatic","endothelial","C6",3.59792085202842,22.9735308661683
"GSM8121896_athero_human_3.txt.gz","Plate_545s_D03","asymptomatic","endothelial","C6",3.49849437225851,16.1238899935433
"GSM8121896_athero_human_3.txt.gz","Plate_545s_D21","asymptomatic","endothelial","C6",2.61724503406996,13.3037425257343
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E09","asymptomatic","endothelial","C6",3.62332819884655,20.3142262777488
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E19","asymptomatic","endothelial","C6",3.95655869661022,19.0289760637602
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E21","asymptomatic","macrophage","C4",-11.7730336925066,-8.74968335259844
"GSM8121896_athero_human_3.txt.gz","Plate_545s_E24","asymptomatic","endothelial","C6",2.44813535279607,19.6607435575103
"GSM8121896_athero_human_3.txt.gz","Plate_545s_F18","asymptomatic","macrophage","C9",-19.0432815002467,-0.37430413633867
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G01","asymptomatic","endothelial","C6",-1.51474763168777,7.7875119374638
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G04","asymptomatic","endothelial","C6",1.23384506515029,11.3112559036074
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G05","asymptomatic","endothelial","C6",3.79143314854536,17.4133475847915
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G23","asymptomatic","endothelial","C6",5.06585480454342,22.8661395178981
"GSM8121896_athero_human_3.txt.gz","Plate_545s_G24","asymptomatic","macrophage","C5",-20.2724506183554,2.9091708486334
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H03","asymptomatic","endothelial","C6",6.55327523160516,8.93395120013707
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H11","asymptomatic","endothelial","C6",4.32849076626094,23.7019472061187
"GSM8121896_athero_human_3.txt.gz","Plate_545s_H16","asymptomatic","endothelial","C6",8.37847964937626,13.6398953253595
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I04","asymptomatic","endothelial","C6",3.97630620022961,16.3802957259268
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I05","asymptomatic","endothelial","C6",3.28052026257725,21.8535118867627
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I07","asymptomatic","macrophage","C3",-19.4802119549329,1.61506181255718
"GSM8121896_athero_human_3.txt.gz","Plate_545s_I23","asymptomatic","endothelial","C6",3.46085593187849,19.8401829792728
"GSM8121896_athero_human_3.txt.gz","Plate_545s_J09","asymptomatic","endothelial","C6",2.41389940849637,15.5879421457525
"GSM8121896_athero_human_3.txt.gz","Plate_545s_J12","asymptomatic","endothelial","C6",1.70101464479025,5.46359078824463
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K07","asymptomatic","endothelial","C6",4.21452837078048,8.86881184272153
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K15","asymptomatic","macrophage","C9",-17.858789359437,1.09703534366454
"GSM8121896_athero_human_3.txt.gz","Plate_545s_K22","asymptomatic","endothelial","C6",3.21015206405303,17.9031623933392
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L01","asymptomatic","macrophage","C3",-19.4736750783908,3.58330249959704
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L03","asymptomatic","endothelial","C8",10.7144839644994,11.2808108882973
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L07","asymptomatic","endothelial","C6",0.15052153542597,9.71882780600802
"GSM8121896_athero_human_3.txt.gz","Plate_545s_L09","asymptomatic","endothelial","C6",0.529701937610765,13.3215517029077
"GSM8121896_athero_human_3.txt.gz","Plate_545s_M01","asymptomatic","endothelial","C6",2.15681845286143,19.3556209582977
"GSM8121896_athero_human_3.txt.gz","Plate_545s_M24","asymptomatic","endothelial","C6",2.94412548220972,16.5081598687452
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N04","asymptomatic","endothelial","C6",4.30026139663233,15.415020112856
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N10","asymptomatic","macrophage","C9",-18.1038746894037,-3.27708643939823
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N16","asymptomatic","endothelial","C6",3.50671894592877,19.7183990328483
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N22","asymptomatic","endothelial","C6",6.14128130908744,13.3165867461737
"GSM8121896_athero_human_3.txt.gz","Plate_545s_N23","asymptomatic","endothelial","C6",4.40054398291039,16.5185606381943
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O02","asymptomatic","endothelial","C6",3.30378641756745,17.1669587562297
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O07","asymptomatic","endothelial","C6",3.16161811985658,12.5142189142018
"GSM8121896_athero_human_3.txt.gz","Plate_545s_O10","asymptomatic","endothelial","C6",2.05022036436455,9.98745488986167
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P02","asymptomatic","endothelial","C6",3.11536363257745,14.4757462852574
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P04","asymptomatic","endothelial","C6",3.52707625110074,20.2260947062756
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P07","asymptomatic","endothelial","C6",1.92529542121036,16.1835544108709
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P12","asymptomatic","endothelial","C5",-13.621070471607,12.4037332783054
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P19","asymptomatic","endothelial","C6",4.00311571110366,19.3157292057244
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P20","asymptomatic","endothelial","C6",2.39865666720427,8.37341347004313
"GSM8121896_athero_human_3.txt.gz","Plate_545s_P22","asymptomatic","endothelial","C6",8.11026878314511,8.45846316891782
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A03","asymptomatic","vsmc","C2",16.0710805929549,-3.55602490863592
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A08","asymptomatic","fibroblast","C7",10.8465543552739,-9.90158701966875
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A12","asymptomatic","fibroblast","C10",12.8938594919085,2.3823516335806
"GSM8121896_athero_human_3.txt.gz","Plate_546s_A15","asymptomatic","fibroblast","C10",15.4883185098269,-1.00690877493442
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B01","asymptomatic","vsmc","C2",14.1534143937286,-6.49688176115212
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B03","asymptomatic","fibroblast","C10",16.0645579150017,-4.77103389239576
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B08","asymptomatic","vsmc","C7",12.3043581098318,-2.37844247365404
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B12","asymptomatic","vsmc","C2",16.7199244787401,-3.74491499329306
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B16","asymptomatic","fibroblast","C10",13.7277184824494,-1.45991196703651
"GSM8121896_athero_human_3.txt.gz","Plate_546s_B20","asymptomatic","fibroblast","C10",14.4316299703281,-0.0184050865012809
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C01","asymptomatic","fibroblast","C8",11.5417703157067,-2.78371318464751
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C03","asymptomatic","fibroblast","C10",14.246408142567,-2.13616748527831
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C08","asymptomatic","vsmc","C2",14.5518008102943,-4.61454214836044
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C15","asymptomatic","fibroblast","C7",11.4529493982262,-5.41567879086873
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C16","asymptomatic","fibroblast","C10",12.8069355112883,2.04434781782028
"GSM8121896_athero_human_3.txt.gz","Plate_546s_C22","asymptomatic","fibroblast","C10",12.8275818065977,-0.3459131246638
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D01","asymptomatic","vsmc","C2",15.3976213903818,-1.85037033451782
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D03","asymptomatic","fibroblast","C10",15.4834561736057,-1.45940044189729
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D15","asymptomatic","vsmc","C8",13.8828597471804,-5.93042129323335
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D18","asymptomatic","fibroblast","C10",14.771059344688,0.549451160264597
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D21","asymptomatic","vsmc","C2",18.2959929464625,0.105687456351822
"GSM8121896_athero_human_3.txt.gz","Plate_546s_D24","asymptomatic","vsmc","C2",14.9356374131044,-3.54259070356043
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E04","asymptomatic","vsmc","C2",13.6071729900994,-5.9845547016657
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E05","asymptomatic","vsmc","C2",16.2439757267399,-8.33559387285283
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E07","asymptomatic","fibroblast","C7",12.2857771026363,-8.9389325619783
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E08","asymptomatic","fibroblast","C7",5.02220464771853,-6.35138509524037
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E10","asymptomatic","fibroblast","C10",13.0075054055322,3.90730013727041
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E12","asymptomatic","fibroblast","C10",17.1397824902455,-0.911478550034659
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E15","asymptomatic","fibroblast","C10",11.6026602843951,-2.77672704625208
"GSM8121896_athero_human_3.txt.gz","Plate_546s_E21","asymptomatic","fibroblast","C10",14.8547455696407,0.109839158914326
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F07","asymptomatic","vsmc","C2",16.3706178365718,-5.02153300150521
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F08","asymptomatic","fibroblast","C10",14.8641295235952,2.75717847818234
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F09","asymptomatic","fibroblast","C10",14.3341485338751,2.20682332625596
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F11","asymptomatic","fibroblast","C10",13.4259598650774,-4.18265608431775
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F12","asymptomatic","fibroblast","C10",14.1278824228168,-1.16994362075242
"GSM8121896_athero_human_3.txt.gz","Plate_546s_F15","asymptomatic","fibroblast","C10",13.1558205354018,1.54266007408675
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G01","asymptomatic","vsmc","C2",15.5726508679731,2.88173251065479
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G07","asymptomatic","fibroblast","C10",15.0378469498496,-1.48251240944359
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G13","asymptomatic","vsmc","C2",14.1681093452578,-7.97118713480429
"GSM8121896_athero_human_3.txt.gz","Plate_546s_G23","asymptomatic","vsmc","C7",9.63902826523635,-8.34019091887095
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H07","asymptomatic","fibroblast","C10",14.3264905949736,3.80976154800624
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H08","asymptomatic","fibroblast","C10",13.0346614658089,1.36438612215552
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H09","asymptomatic","vsmc","C2",16.6913638208979,-4.02563424993549
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H10","asymptomatic","fibroblast","C10",13.4393300599583,-0.872275565287488
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H15","asymptomatic","fibroblast","C8",13.2109756834102,-0.915442321715234
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H18","asymptomatic","fibroblast","C10",13.6818838162566,2.04579401145892
"GSM8121896_athero_human_3.txt.gz","Plate_546s_H19","asymptomatic","fibroblast","C7",12.0174874934174,-3.34811632822207
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I03","asymptomatic","vsmc","C2",18.4045003104102,-6.54473892156032
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I07","asymptomatic","vsmc","C2",16.7155291696629,-4.75427559397621
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I15","asymptomatic","fibroblast","C10",15.2253754222578,-0.538531634713469
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I17","asymptomatic","vsmc","C2",16.7280608197421,-5.14470070026621
"GSM8121896_athero_human_3.txt.gz","Plate_546s_I19","asymptomatic","vsmc","C2",13.4421343535442,-5.87784220920768
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J07","asymptomatic","fibroblast","C10",14.4865733850827,-1.68304381935087
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J08","asymptomatic","fibroblast","C7",13.2500712444543,-5.41345320617622
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J09","asymptomatic","fibroblast","C10",13.3566692875016,-0.178766083255784
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J10","asymptomatic","fibroblast","C7",13.6698574795325,-7.85921276566008
"GSM8121896_athero_human_3.txt.gz","Plate_546s_J18","asymptomatic","fibroblast","C10",15.250436638664,-4.1622217646941
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K12","asymptomatic","fibroblast","C7",13.2674987518899,-4.98009584855954
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K15","asymptomatic","vsmc","C8",11.235028341334,0.834040584043196
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K16","asymptomatic","vsmc","C2",15.2228130269802,-7.64311119333083
"GSM8121896_athero_human_3.txt.gz","Plate_546s_K22","asymptomatic","fibroblast","C10",14.2934060545959,0.873637399134704
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L04","asymptomatic","fibroblast","C7",12.0157632200664,-6.08824083172992
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L07","asymptomatic","vsmc","C2",14.6475571303415,-4.34300231358579
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L09","asymptomatic","fibroblast","C10",16.1616966770379,2.70113121608139
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L12","asymptomatic","fibroblast","C10",13.9608473481967,-0.113579429895347
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L14","asymptomatic","vsmc","C7",14.6683627668796,-6.36390297052098
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L15","asymptomatic","fibroblast","C10",13.8400787601175,2.47921251076792
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L17","asymptomatic","fibroblast","C10",15.2759638042384,-1.52782012781148
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L18","asymptomatic","fibroblast","C10",16.1566508142394,-0.546010656402259
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L19","asymptomatic","vsmc","C2",15.2478645551935,-9.44852066799558
"GSM8121896_athero_human_3.txt.gz","Plate_546s_L21","asymptomatic","fibroblast","C10",12.30413838508,-1.93792822116022
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M01","asymptomatic","fibroblast","C10",15.5704897120162,-2.00823379922475
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M04","asymptomatic","fibroblast","C10",14.0176490716958,0.345481724781467
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M07","asymptomatic","fibroblast","C7",11.7719323367319,-6.98064086630375
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M10","asymptomatic","fibroblast","C10",13.9245889662698,-1.69773907101544
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M11","asymptomatic","vsmc","C2",15.2904578963689,-7.45847815573762
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M12","asymptomatic","fibroblast","C10",14.1468931132711,4.54921012257484
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M15","asymptomatic","vsmc","C2",16.5723822044141,-5.48247430741552
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M16","asymptomatic","vsmc","C2",14.6799907767971,-3.51046305840358
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M19","asymptomatic","fibroblast","C7",12.7325763514303,-5.62189402496276
"GSM8121896_athero_human_3.txt.gz","Plate_546s_M24","asymptomatic","fibroblast","C7",12.5060857669336,-4.96522062003187
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N07","asymptomatic","fibroblast","C10",14.8998898573978,-1.38768610763516
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N14","asymptomatic","fibroblast","C10",12.8991254662434,-1.91457249105283
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N15","asymptomatic","vsmc","C10",17.0958984589613,-2.74554334100557
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N17","asymptomatic","fibroblast","C7",13.6250825610163,-4.9585538944095
"GSM8121896_athero_human_3.txt.gz","Plate_546s_N19","asymptomatic","fibroblast","C10",13.9522769899702,-2.47663422339574
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O02","asymptomatic","vsmc","C2",17.1504634057873,-4.19022590817357
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O12","asymptomatic","fibroblast","C10",13.7276322284328,2.77492095138419
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O17","asymptomatic","vsmc","C2",18.5781095432113,-4.25493991769747
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O18","asymptomatic","fibroblast","C10",13.8937965825262,0.524747719879407
"GSM8121896_athero_human_3.txt.gz","Plate_546s_O19","asymptomatic","fibroblast","C10",4.07542482253755,0.321304025040501
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P04","asymptomatic","fibroblast","C10",13.4976340515975,-0.724900486398146
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P10","asymptomatic","fibroblast","C10",12.7758419881489,0.926730944751227
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P15","asymptomatic","fibroblast","C10",15.4793200425275,3.04336053918866
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P17","asymptomatic","vsmc","C2",14.2633562001872,-7.87367431456772
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P19","asymptomatic","fibroblast","C10",14.7204273423535,1.03430278280269
"GSM8121896_athero_human_3.txt.gz","Plate_546s_P22","asymptomatic","vsmc","C2",17.3347119745851,-3.28023559004259
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A01","asymptomatic","unassigned","C9",-17.3822550705822,-0.88007686824379
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A02","asymptomatic","vsmc","C10",15.5236721260817,4.44818362682616
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A03","asymptomatic","macrophage","C4",-17.7343953820417,-6.91524531657315
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A04","asymptomatic","macrophage","C3",-22.0522375253275,1.88490352826714
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A05","asymptomatic","macrophage","C3",-18.1175513921726,-1.02892693810901
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A06","asymptomatic","macrophage","C3",-20.3283292205998,2.70413147870788
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A07","asymptomatic","macrophage","C5",-15.0657811310839,4.76187864890025
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A08","asymptomatic","macrophage","C3",-19.7045045552086,-1.30752372816017
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A09","asymptomatic","fibroblast","C10",15.7692783628785,6.17746792701222
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A10","asymptomatic","macrophage","C3",-16.4515763350018,-2.12955725579663
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A12","asymptomatic","unassigned","C4",-14.3777808634122,-5.52739400434425
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A13","asymptomatic","macrophage","C5",-13.4700435271436,1.21489076684188
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A14","asymptomatic","macrophage","C3",-18.5094098731259,-1.2083457769453
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A17","asymptomatic","macrophage","C4",-16.6730297554076,-4.53821566773195
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A18","asymptomatic","fibroblast","C10",11.6609426338363,3.15776365551006
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A19","asymptomatic","macrophage","C5",-18.3542311892665,6.81247213083705
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A20","asymptomatic","macrophage","C4",-18.3696927716334,-4.9383021520331
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A21","asymptomatic","fibroblast","C10",12.6899907928676,4.41685138731236
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A22","asymptomatic","macrophage","C9",-20.2464471630408,-3.02143428209386
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A23","asymptomatic","macrophage","C3",-20.7503461631259,-1.80733464045916
"GSM8121896_athero_human_3.txt.gz","Plate_547s_A24","asymptomatic","fibroblast","C10",13.2172700318822,6.02817619714036
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B01","asymptomatic","vsmc","C2",3.705825059484,1.30468775074635
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B02","asymptomatic","macrophage","C3",-17.8456336284328,0.168266530311477
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B03","asymptomatic","macrophage","C4",-16.5040279013601,-3.04227052734671
"GSM8121896_athero_human_3.txt.gz","Plate_547s_B04","asymptomatic","macrophage","C5",-22.4936607142807,5.19544237803005
