"file","cell","sc_cluster","PC1","PC2","PC3","PC4","PC5"
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B07","C6",4.20007259012469,12.9329040197069,16.8226721785908,-0.938104948766682,-1.16848049369833
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B08","C6",4.65314925177699,14.5595192667164,15.5573332477872,0.0795728974765715,-0.586416695879182
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B10","C6",6.41412614642568,24.4999878645314,6.90992554292815,1.94269792022378,-4.24507709053708
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B11","C9",-12.1976428487452,-0.315263657631394,5.94968890357814,-4.32383863493192,7.39378609271409
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B13","C6",2.32557236375235,9.93802687641227,14.3694231908989,-2.62129359595631,-0.143742161216822
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B14","C6",2.33028658571335,10.0058165700572,16.590696665063,-0.575344809125638,0.467212889073671
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B15","C6",3.94803801837666,16.51704015802,10.8016638443163,3.8524925547044,1.23855436690299
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B17","C6",1.33661723658099,13.3023303320235,13.986471459791,-2.30431651801955,-1.10230268642483
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B18","C6",3.13851240041958,14.278472097528,10.6539572878818,1.4490331604756,0.705359222820448
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B19","C6",2.77310868679334,12.4509532792004,16.0341192328889,1.50637190245698,0.0605565539335782
"GSM8121894_athero_human_1.txt.gz","Plate_730s_B24","C6",5.08883438823459,17.5661564441408,13.6982593736123,3.56139665230813,-3.36280019884851
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D01","C6",2.32098241628069,10.5249894198415,18.0531156003025,-1.26874558041066,-2.21879903884201
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D02","C6",3.54076997825946,16.1327523890497,14.7770347326507,1.47325166164847,-1.01615933278535
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D03","C6",5.07350460422547,18.3671881777704,8.27747624093431,4.14251687922529,-0.421121161777744
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D04","C6",2.05421901014312,14.6370979435766,15.8872214186421,1.52024111970059,0.234317796435079
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D05","C5",-15.6147279591369,9.82303832647419,-11.2120808141067,1.45632494463866,12.2418796661514
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D07","C3",-17.4221734769303,7.08330050432634,-6.63348852224763,4.39270799145191,-8.65476137924408
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D08","C6",0.657553651002333,12.6954950072693,14.9055864054793,-0.00149643411648161,-1.04351537109291
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D09","C6",2.98942242907564,16.0005542037944,15.443792090625,-0.0293953310113825,-1.53716847558891
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D13","C9",-14.8521161771267,-3.98263066165254,5.68402179048575,-5.10256211607858,7.51902074661462
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D16","C6",0.633010774713018,10.6776897666673,15.4939087706571,-3.14340095548717,-0.619988300590994
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D17","C5",-9.05626837252422,3.43259146447703,-4.72405632813107,1.01670679974837,6.57043742094063
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D18","C5",-19.1344777102357,6.90854248291261,-11.1064623088122,0.519174117781949,2.44751142111896
"GSM8121894_athero_human_1.txt.gz","Plate_730s_D22","C6",1.2660624705397,8.58393346706702,17.8094870976315,-1.60913255264414,-1.92309398943072
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E03","C6",2.91969883823498,10.3036444342457,12.2215827328381,-5.01152369786838,-2.51619259987097
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E05","C6",2.3222090658477,20.4797505787328,10.1358150171814,2.67642979410875,0.80098460494734
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E06","C6",3.70319873125058,18.7829287483269,12.9092314500786,-0.585911279440868,-1.21522001376373
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E07","C5",-17.316681743477,9.88569806920976,-14.6653736039366,1.79028000583116,4.94574571502054
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E08","C10",8.01911758517452,6.73382578295422,1.22589847724757,-1.72814482620527,-1.35436369236257
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E09","C6",3.31638170870089,12.2804989215405,16.4926752866684,-0.88564717633622,0.000742615747617858
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E11","C6",3.53068279252284,13.2190511503403,12.4484998090656,-2.45756964337528,0.0685180392257365
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E15","C6",4.49100810238712,5.96654294179086,15.1953615340462,-1.75318238636517,1.47435070438983
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E16","C3",-16.0252980331831,1.97612111579902,1.42384076976182,-2.86035983990439,-4.89438644519132
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E17","C9",-13.4261089100041,0.162238203875601,2.32355312801696,-3.59827174238226,11.3539767392242
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E18","C5",-16.1809180324587,7.02248700488609,-11.508334314375,0.59565557504022,2.61397502144655
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E20","C6",2.47703653158746,21.2233539688288,10.6736235299127,0.568736685610402,-2.28388547929892
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E21","C6",4.98533607705791,24.4153295807892,7.0109861110141,3.77338564847857,-2.68263234622071
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E23","C6",1.61925356434625,12.8897986353266,14.1382779852328,0.840333003940039,-0.423598400826613
"GSM8121894_athero_human_1.txt.gz","Plate_730s_E24","C6",3.63818538866222,11.2322099141541,15.3928395152567,1.36006499725568,0.260292396919933
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F03","C5",-14.3484352534826,7.26069072492922,-11.308152640389,3.15577610964151,8.50722545893009
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F04","C6",1.61024679344443,10.8626260250435,14.5668200287661,1.57916504511202,2.00961949127411
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F06","C6",6.61554995955757,13.9465829559184,9.49255981553624,-1.01088369714268,-0.797569150567632
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F07","C6",2.18379281432088,13.5420470150413,12.9215214099616,-1.38845485736481,-0.750493485035184
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F08","C6",2.16917249069957,15.7948271122555,14.6546850871996,-0.547524238116802,0.812365972514683
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F11","C9",-20.6546490474932,0.335855843754696,-4.53569051223713,-3.26752463895287,3.23621691150967
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F13","C6",3.72462088525998,16.4219292090167,11.8212945050802,-0.0274098663626452,-1.88295368240636
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F17","C6",-2.75765362600531,6.34245017816779,7.46879335182727,0.41651398489096,2.23697861170726
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F18","C6",3.08358470785345,9.98407721166616,17.0744388689474,-3.13818007464796,-0.78407741289408
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F19","C6",2.93673068465653,15.7182820932552,13.0745677318635,0.136861208572613,-1.5243724801932
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F20","C6",2.30456010403132,11.5602347044188,15.2007698871652,-1.65716957658801,-1.04880620488273
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F21","C3",-19.3312663155817,4.40893428559486,-6.30606866404078,1.32841616690181,-3.61699865263498
"GSM8121894_athero_human_1.txt.gz","Plate_730s_F22","C6",3.31190069166496,13.682589566847,16.1141768930202,-0.373229558344331,-0.922655314022699
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G01","C6",3.59718488598771,11.2523723080991,17.9354919677092,-0.85478983160126,1.29942499299567
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G02","C6",5.05790964421938,11.1890504787677,13.3538002443022,-2.64823123522214,-2.40274848476587
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G06","C6",4.72968545317322,21.3557462018732,9.95923388870381,3.77634372548762,-2.11643513749664
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G09","C6",6.98137736340124,20.6404787853906,10.0542212086716,-0.0133696272391396,-3.39146912591308
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G10","C6",3.13582862573522,15.7220580624294,12.7925994281613,-1.08651677943536,-1.36631991631353
"GSM8121894_athero_human_1.txt.gz","Plate_730s_G11","C6",6.81447234084856,6.95108631294858,12.4631735170976,-2.29732091162593,1.51047105351249
